"LinkID","Url","Response"
"41.3","https://assets.cpp.unileversolutions.com/i/56542059/600-600-jpeg-90/2a4wq8d3ysvh/56542059.jpeg"
"41.4","https://assets.unileversolutions.com/v2/w3/ch-retailer/web/-tIn0QGjPEaitW5HRNtU_A/36706302.jpeg"
"41.5","https://assets.unileversolutions.com/v2/w3/ch-retailer/web/PnltDl0xM06ZkWpRuLny2w/36706278.jpeg"
"41.6","https://assets.unileversolutions.com/v2/w3/ch-retailer/web/2Gk9YFBc2UeL9FRso4zH5w/36706272.jpeg"
"41.7","https://assets.unileversolutions.com/v2/w3/ch-retailer/web/GsetWXFT_kKVe4qAvaHQ6w/92666077.jpeg"
"41.8","https://assets.unileversolutions.com/v2/w3/ch-retailer/web/NGku4GmLfEaqFrA4DI2qxQ/81237672.jpeg"
"41.9","https://assets.unileversolutions.com/v2/w3/ch-retailer/web/vUQ__hgcnUeDMFDeCCAExg/81237644.jpeg"
"41.10","https://assets.unileversolutions.com/v2/w3/ch-retailer/web/-lv3VeycMUGW0JGAhMTH4A/81237632.jpeg"
"41.11","https://assets.cpp.unileversolutions.com/i/57347748/600-600-jpeg-90/rgt2q3fe2pif/57347748.jpeg"
"41.12","https://assets.unileversolutions.com/v2/w3/ch-retailer/web/yxBDV2L6rU-LgNV9u_xRxA/56212739.jpeg"
"41.13","https://assets.unileversolutions.com/v2/w3/ch-retailer/web/4YmORz5r5EqFjnKGkB48kg/56212741.jpeg"
"41.14","https://assets.cpp.unileversolutions.com/i/56212742/600-600-jpeg-90/lhn4f83h4sxp/56212742.jpeg"
